6/28/58,Curt Raydon,Vs. CHN,1,0,0,1,0,0,0,5.33,7,3,3,0,2,3,0,0,0
06/29/1958 (1),Ron Kline,Vs. CHN,1,0,0,0,0,0,0,5.33,10,3,3,0,4,2,0,0,1
06/29/1958 (2),Don Gross,Vs. CHN,1,0,0,0,1,0,0,7.33,8,4,4,1,1,9,0,0,0
7/1/58,Bob Friend,Vs. PHI,1,0,0,0,1,0,0,2.33,6,4,4,1,0,0,0,0,0
7/3/58,George Witt,At CIN,1,0,0,1,0,0,0,6.33,5,0,0,0,3,2,0,0,0
07/04/1958 (1),Ron Kline,At CIN,1,0,0,0,1,0,0,4.67,8,4,4,1,0,2,0,0,0
07/04/1958 (2),Vern Law,At CIN,1,0,0,0,1,0,0,4.00,7,4,4,3,0,2,0,0,0
7/5/58,Bob Friend,At MIL,1,0,0,1,0,0,0,8.33,8,2,2,1,3,2,0,0,0
7/6/58,Curt Raydon,At MIL,1,0,0,0,1,0,0,7.00,6,2,2,1,2,3,0,0,0
7/10/58,Vern Law,At CHN,1,0,0,0,1,0,0,4.00,8,5,4,1,0,0,0,0,0
7/11/58,Ron Kline,At CHN,1,1,0,1,0,0,0,9.00,6,2,2,1,1,6,0,0,0
